original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
( ) portrait ( ) photo ( ) of ( ) a ( ) beautiful ( ) female ( ) cyborg ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ( ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ,portrait photo of a beautiful female cyborg,cyborg portrait photo of a beautiful female,cyborg portrait photo,70,75,97,5,80.6666666666667
"ultrafine detailed painting of an abstract flower sculpture on top of a plinth, biomorphic, still life by julian schnabel and john chamberlain, tonalism, oil on canvas, surrealist painting, wikiart, behance, conceptual art ",detailed abstract flower sculpture on top of a plinth biomorphic still life by julian schnabel and john chamberlain tonalism oil on canvas surrealist painting wikiart behance conceptual art,an abstract flower sculpture on top of a plinth biomorphic still life by julian schnabel and john chamberlain tonalism oil on canvas surrealist painting wikiart behance conceptual art ,an abstract flower sculpture on a plinth biomorphic still life by julian schnabel and john chamberlain tonalism oil on canvas surrealist painting wikiart behance,38,43,66,5,49.0
Historical photo of Walter White dressed up as Augusto Pinochet,historical photo of walter white dressed as augusto pinochet,historical photograph of walter white dressed as augusto pinochet,photograph of walter white dressed as augusto pinoche,15,20,25,5,20.0
"abandoned open car by the side of the road in an olive grove, by peter doig, edvard munch, david hockney, franz sedlacek ",abandoned open car on the side of the road in an olive grove by peter doig edvard munch david hockney franz sedlace,abandoned open car by the roadside in an olive grove by peter doig edvard munch david hockney franz sedlacek,in an olive grove peter doig edvard munch david hockney franz sedlacek abandoned the open car on the road,16,28,92,12,45.3333333333333
"sea dragon sleeping in ruins of underwater city, light filtered by waves, rutkowski, fantasy, matte painting ",sea dragon sleeping in ruins of the underwater city light filtered by waves rutkowski fantasy matte painting ,sea dragon sleeping in the ruins of the underwater city light filtered by waves rutkowski fantasy matte painting,rutkowski fantasy matte painting sea dragon sleeping in the ruin of the underwater city light filtered by waves,16,21,71,5,36.0
!beautiful watercolor painting of a cat holding a present,beautiful watercolor painting of a cat holding a gift,beautiful painting of a cat holding a present,painting of a beautiful cat holding a present,18,23,36,5,25.6666666666667
painting of a beautiful pastel baroque cake by greg hildebrandt tim hildebrant brothers hildebrant ,painting of a beautiful pastel baroque cake by greg hildebrandt tim hildebrant hildebrant,a beautiful pastel baroque cake painted by greg hildebrandt tim hildebrant hildebrant ,a beautiful pastel baroque cake painted by greg hildebrandt tim hildebrant,22,41,53,12,38.6666666666667
realistic photo of casual barack obama wearing a royal blue varsity jacket with yellow sleeves ,realistic photo of barack obama wearing a royal blue varsity jacket with yellow sleeves,realistic photo of barack obama in a royal blue varsity jacket with yellow sleeves,picture of barack obama in a royal blue jacket with yellow sleeves,20,25,45,5,30.0
"poster of young baseball player winning in koshien stadium, blue sky and white clouds, amazing, thighs, the feeling of summer, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by greg rutkowski and alphonse mucha ",poster of young baseball player winning in koshien stadium blue sky and white clouds amazing thighs the feeling of summer intricate highly detailed digital painting artstation concept art sharp focus illustration art by greg rutkowski and alphons,poster of young baseball player winning in koshien stadium blue sky and white clouds amazing thighs the feeling of summer intricate highly detailed digital painting artstation concept art sharp focus illustration art by greg rutkowski and al,poster young baseball player winning in koshien stadium blue sky and white clouds amazing legs the feeling of summer intricate highly detailed digital painting artstation concept art sharp focus illustration art by greg rutkowski and al,20,25,32,5,25.6666666666667
"a high resolution photo of a new york street at night surrounded with smoke and cars with bright headlights by joel meyerowitz, realistic photo, leica, magnum award winning photograph, parallax photography ,",a high resolution photo of a new york street at night surrounded by smoke and cars with bright headlights by joel meyerowitz realistic photo leica magnum award winning photograph parallax photography,a high resolution photo of a new york street at night surrounded by smoke and cars with bright headlights by joel meyerowitz realistic photo leica magnum award winning photo parallax photography,an image of a new york street at night surrounded by smoke and cars with bright headlights by joel meyerowitz real photo leica magnum award winning photograph parallax photography,17,22,41,5,26.6666666666667
a 8k award winning photo of a hermit crab wearing the queens crown as a shell,a 8k award winning photo of a hermit crab with the queen's crown as a shell,a photo of a hermit crab wearing the queen's crown as a shell,a photo of a hermit crab wearing the queen's crown as a shell for 8k awards,18,30,44,12,30.6666666666667
an unconditioned state of reality ,a non-conditioned state of reality,a state of unconditioned reality,unconditioned reality,15,20,25,5,20.0
"a gnomish creature in a pixar artstyle, adorable and whimsical,, fantasy, elegant, digital painting, artstation, unreal engine, octane render, concept art, matte, sharp focus, vibrant colors, high contrast, illustration, art by james jean and philippe druillet and justin gerard ",a gnomish creature in a pixar artstyle adorable and whimsical fantasy elegant digital painting artstation unreal engine octane render concept art matte sharp focus vibrant colors high contrast illustration art by james jean and philippe,it's a gnomish creature in a pixar style cute and whimsical fantasy elegant digital painting artstation unreal engine octane render concept art matte sharp focus vibrant colors high contrast illustration art by james jean and ,it's a gnomish creature in a pixar style cute and whimsical fantasy elegant digital painting artstation unreal engine octane render concept art matte sharp focus vibrant colors high contrast illustration art by james jean,40,56,61,5,52.3333333333333
"a massive musclebound black - furred male anthro horse wearing a tactical outfit in a city warzone, absurdly muscular physique, highly detailed, digital painting, artstation, sharp focus, smooth, concept art, illustration, art by artgerm, greg rutkowski, wlop ",in a city warzone a massive muscular black - furred anthro horse is wearing a tactical outfit with an absurdly muscular physique highly detailed digital painting artstation sharp focus smooth concept artwork illustration art by artgerm,in a city warzone a massive muscular black - furred anthro horse has an absurdly muscular physique highly detailed digital painting artstation sharp focus smooth concept art illustration art by artgerm greg rutkowski,in a city warzone a massive muscular black - furred anthro horse has an absurdly muscular physique highly detailed digital painting artstation sharp focus smooth concept art illustration art by artgerm,67,72,87,5,75.3333333333333
"giant white daisy flowers blooming on head, girl standing on cliff, surreal photography, solar eclipse, milky way, dramatic light, impressionist painting, clouds, digital painting, artstation, james gilleard, liam wong, jeremy mann, simon stalenhag ",giant white daisy flowers blooming on the head girl standing on the cliff surreal photography solar eclipse milky way dramatic light impressionist painting clouds digital painting artstation james gilleard liam wong jeremy mann simon,white flowers blooming on the head girl standing on a cliff surreal photography solar eclipse milky way dramatic light impressionist painting clouds digital painting artstation james gilleard liam wong jeremy mann simon stal,white flowers blooming on the head girl standing on a cliff surreal photography solar eclipse milky way dramatic light impressionist painting clouds digital artstation james gilleard liam wong simon stalenhag,31,36,52,5,39.6666666666667
"a beautiful terrifying but sad female portrait black eyes twisted trees, crying tears, bloom made of flowers. ethereal horror fantasy art by greg rutkowski and raymond swanland and monet ",a beautiful terrifying but sad female portrait black eyes twisted trees crying tears bloom of flowers ethereal horror fantasy art by greg rutkowski and raymond swanland and mone,an amazing terrifying but sad female portrait black eyes twisted trees crying tears bloom of flowers ethereal horror fantasy art by greg rutkowski and raymond swanland and monet,an amazing terrifying but sad female portrait black eyes twisted trees crying tears bloom of flowers ethereal horror fantasy art by greg rutkowski and raymond swanland,20,25,35,5,26.6666666666667
« a circus tent by night in the mointain by night » ,a circus tent at night in the mointain at night,in the night a circus tent in the mointain,in the night in the mointain,19,32,37,5,29.3333333333333
"the new fantasy roleplaying metaverse location! virtual reality supported! come join us in the most popular in the metaverse! here is an incredible screenshot from a red rock sand dune desert! welcome to the future! hyper - realistic, path tracing, unreal engine 5. 0 ",the new fantasy roleplaying metaverse location virtual reality supported come join us in the most popular in the metaverse here is an incredible screenshot from a red rock sand dune desert welcome to the future hyper realistic path tracing unreal engine 5,the new fantasy roleplaying metaverse location virtual reality supported come join us in the most popular metaverse here is an incredible screenshot from a red rock sand dune desert welcome to the future hyper realistic path tracing unreal engine 5 0,the new fantasy roleplaying metaverse virtual reality supported come join us in the most popular metaverse here is an incredible screenshot from a red rock sand dune desert welcome to the future hyper realistic path tracing unreal engine 5 0,18,23,32,5,24.3333333333333
"a beautiful matte painting of a flying science fiction castle simon stalenhag and jakub rozalski and alan bean, trending on artstation, realistic rendering ",there is a beautiful matte painting of a flying science fiction castle by simon stalenhag and jakub rozalski and alan bean trending on artstation real,there is a beautiful matte painting of a flying science fiction castle by simon stalenhag and jakub rozalski and alan bean trending on artstation,there is a beautiful matte painting of a flying science fiction castle by simon stalenhag and jakub rozalski and alan bean,29,34,57,5,40.0
"a black and white photograph of a female japanese artist playing a gibson sg, 1 9 7 0 s ",a black and white photograph of a female japanese artist playing gibson sg 1 9 7 0,a black and white photograph of a japanese artist playing gibson sg 1 9 7 0 s,an image of a japanese female artist playing gibson sg 1 9 7 0 s,17,22,48,5,29.0
gothic medieval nail polish advertisement nail lacquer giveaway spooky witch hands ,medieval nail polish advertisement nail lacquer giveaway spooky witch hands ,spooky witch hands nail polish advertisement nail lacquer giveaway,spooky witch hands nail polish ad nail lacquer giveaway,19,43,54,11,38.6666666666667
"a vintage photograph of a crude idol in a dark misty forest made from sticks, bone and twine and a skull at night, illuminated by a flashlight beam ",a vintage photograph of a crude idol in a dark misty forest made of sticks bone and twine and a skull at night illuminated by a flashlight beam,a vintage photograph of a crude idol in a dark misty forest made of sticks bone and twine and a skull at night illuminated by a flashlight,a vintage photograph of a crude idol in a dark misty forest made of sticks bone and twine and a skull at night illuminated by a beam of a flashlight,16,21,31,5,22.6666666666667
a polaroid full body portrait of a man and woman embracing and writhing together and intertwined in a dark foggy neon nightclub,a polaroid full body portrait of a man and woman embracing and writhing together in a dark foggy neon nightclub,a portrait of a man and woman writhing together and intertwined in a dark foggy neon nightclub,a portrait of man and woman writhing together and intertwined in a dark foggy neon nightclub polaroid ,28,45,57,12,43.3333333333333
"An intricate, extremely detailed painting in a style of Alex Grey featuring a river in Europe, surrounded by trees and fields. A dinghy is slowly moving through the water. Sun is shining.",an intricate extremely detailed painting in a style of alex grey featuring a river in europe surrounded by trees and fields a dinghy is slowly moving through the water the sun is shining,an intricate extremely detailed painting in a style of alex grey featuring a river in europe surrounded by trees and fields a dinghy is slowly moving through the water and the sun is shining,an intricate extremely detailed painting in a style of alex grey depicting a river in europe surrounded by trees and fields a dinghy is slowly moving through the water,18,22,35,4,25.0
"A highly detailed fantasy concept art matte oil painting by Greg Rutkowski and Thomas Kinkade of a huge ancient ice dragon with lots of crystal blue scales, flying through the clouds over some tall snowy and icy mountains with lots of rocks",very detailed fantasy concept art matte oil painting by greg rutkowski and thomas kinkade of a huge ancient ice dragon with lots of crystal blue scales flying through the clouds over some tall snowy and icy mountains,a highly detailed fantasy concept art matte oil painting by greg rutkowski and thomas kinkade of a huge ancient ice dragon flying through the clouds over some tall snowy and icy mountains with lots of rocks and,very detailed fantasy concept art matte oil painting by greg rutkowski and thomas kinkade of a huge ancient ice dragon flying over some tall snowy and icy mountains with lots of rocks,37,49,70,12,52.0
the mandalorian fires his weapon sideways while flying over the mars desert ,mandalorian fires his weapon sideways while flying over the marsh desert,his weapon is fired sideways while flying over the marsh desert,his weapon is fired sideways while he is flying over the marsh,18,33,45,12,32.0
"a group of clowns walking down a long dark foggy alley the are carrying sticks. fog, ",a group of clowns walking down a long dark foggy alley are carrying sticks,a group of clowns walking down a long dark foggy alley carrying sticks,they walk down a long dark foggy alley with sticks,22,26,51,4,33.0
a rat riding on the back of a falcon,a rat riding on the back of the falcon,a rat on the back of a falcon,a rat on a falcon's back,15,19,33,4,22.3333333333333
"a stunning surrealist frontal face portrait of a caribbean maiden with intricate plaited hair, floral theme background, scenic background, oil on canvas, by james jean, by tim hildebrandt, by boris vallejo, by john howe ",a stunning surrealist frontal face portrait of a caribbean maiden with intricate plaited hair floral theme background scenic background oil on canvas by james jean by tim hildebrandt by boris vallejo,it's a stunning surrealist frontal face portrait of a caribbean maiden with intricate plaited hair floral theme background scenic background oil on canvas by james jeans bytim hildebrandt by boris val,a stunning surrealist frontal face portrait of a caribbean maiden with intricate plaited hair floral theme background scenic background oil on canvas by james jean by tim hildebrand,26,30,44,4,33.3333333333333
"a photo of a monster, photo by george hurrell ",photo of a monster photo by george hurrell,a photo of a monster by george hurrell,it's a picture of a monster,15,19,40,4,24.6666666666667
a beach at night with glowing phosphorescent waves,a beach night with glowing phosphorescent waves,a beach at night with phosphorescent waves,on a beach in the night with glowing waves,15,20,31,5,22.0
an old man sitting on the edge of a cliff contemplating his life. 35mm black and white photo,an old man sitting on the edge of the cliff contemplating his life 35mm black and white photo,an old man on the edge of a cliff contemplating his life 35mm black and white photo,an old man on the edge of a cliff contemplating his life,16,21,48,5,28.3333333333333
Portrait of Norm Macdonald Chipmunk Priest standing atop an office chair whilst brandishing an acorn badge giorgio de chirico salvador dali giotto leonardo da vinci paul cezanne edward hopper,a portrait of norm macdonald the chipmunk priest standing atop an office chair while brandishing an acorn badge giorgio de chirico salvador dali giotto leonardo da vinci paul cez,a portrait of norm macdonald the chipmunk priest standing atop an office chair while brandishing an acorn badge giorgio de chirico salvador dali giotto leonardo da vi,a portrait of norm macdonald the chipmunk priest standing atop an office chair while displaying an acorn badge,34,46,108,12,62.6666666666667
"a illustration portrait of an human druid, pathfinder portrait art, character art study, art by keith parkinson and greg rutkowski and tim hildebrandt ",illustration portrait of a human druid pathfinder portrait art character art study art by keith parkinson and greg rutkowski and tim hildebrand,illustrations a human druid pathfinder portrait art character art study artwork by keith parkinson and greg rutkowski and tim hildebrandt ,illustrations a human druid pathfinder portrait art character art study artwork by keith parkinson and greg rutkowski and by tim hildebrand,17,31,36,5,28.0
"portrait close - up kevin mckidd ciaran murphy, olive green flat cap and gilet suit, dark, gta v cover!! ",portrait close up kevin mckidd ciaran murphy olive green flat cap and gilet suit dark gta v cover,the portrait close-up kevin mckidd ciaran murphy olive green flat cap and gilet suit dark gta,close-up portrait of kevin mckidd ciaran murphy olive green flat cap and gilet suit dark gta,15,20,29,5,21.3333333333333
charlie haughey portrait photograph by chuck close ,charlie haughey portrait photo by chuck close,portrait of charlie haughey by chuck close,portrait photo by chuck close charlie haughey,18,30,48,12,32.0
black and white street photograph on a street in new york city on a busy day with a shattered ceramic garden gnome. 8k resolution.,black and white street photograph on a street in new york city on a busy day with a shattered ceramic garden gnome,black and white street photo on a street in new york city on a busy day with a shattered ceramic garden gnome,white street photograph on a street in new york city on a busy day with a broken ceramic garden gnome,28,33,46,5,35.6666666666667
"The Spirit of the Bull Run, a cowboy headed serpent, suspended in glowing lava lamp cloning tank promotes Uncle Aloysius brand bottled bull run stimulant tonic SNAKE OIL in the locomotive rain forest jungle rivers of Formosa, 35mm film still, art by gil Elvgren and Ilya kuvshinov",it promotes uncle aloysius brand bottled bull run stimulant tonic snake oil in locomotive rain forest jungle rivers of formosa 35mm film still art by gil elvgren and ilya,it promotes uncle aloysius brand bottled bull run stimulant tonic snake oil in the locomotive rain forest jungle rivers of formosa 35mm film still art by gil elvgren,it promotes uncle aloysius brand bottled bull run stimulant tonic snake oil in the locomotive rain forest jungle rivers of formosa 35mm film still art by gil,118,123,131,5,124.0
"a renaissance style portrait of an European badger wearing a crown and a cape, dark background",this is a renaissance portrait of a european badger wearing a crown and cape on dark background,this is a renaissance portrait of a european badger with a crown and cape on dark background,it's a portrait of a european badger wearing a crown and cape on dark background,22,27,34,5,27.6666666666667
"dark ritual renaissance mysterious magical object illustrated by by goya and escher and hogarth, inspired by magritte, illusion surreal art, highly conceptual figurative art, intricate detailed illustration, flat acrylic painting, monumental dynamic illustration, surreal art, detailed illustration ",mysterious magical object illustrated by goya and escher and hogarth inspired by magritte illusion surreal art highly conceptual figurative art detailed illustration flat acrylic painting monumental dynamic illustration surreal art detailed illustration,mysterious magical object illustrated by goya and escher and hogarth inspired by magritte illusion surreal art highly conceptual figurative art intricate detailed illustration flat acrylic painting monumental dynamic illustration surreal art,mysterious magical object illustrated by goya and escher and hogarth inspired by magritte illusion surreal art highly conceptual figurative art intricate detailed illustration flat acrylic painting monumental dynamic,50,62,87,12,66.3333333333333
"a dusty sunbeam shines a dark dusty parlor. in the middle is a playful maine coon kitten chasing its cat toys, on a colorful tassel fringed rug. 8 k, 4 k, photorealistic, ue 5 ",dusty sunbeam shines a dark dusty parlor in the middle is a playful maine coon kitten chasing its cat toys on a colorful tassel fringed rug,a dusty sunbeam illuminates a dark dusty parlor in the middle is a playful maine coon kitten chasing its cat toys on a colorful tassel fringed rug,in the middle is a playful maine coon kitten chasing its cat toys on a colorful tassel fringed rug,45,50,86,5,60.3333333333333
"head and shoulders portrait of a ghostly, shadowy, spectral wraith portrayed by gwynneth paltrow, d & d, fantasy, greg rutkowski, frank frazetta, alexandre chaudret, boris vallejo, michael whelan, miro petrov, hr giger, magali villeneuve, donato giancola ",head and shoulders portrait of a ghostly shadowy spectral wraith portrayed by gwynneth paltrow fantasy greg rutkowski frank frazetta alexandre chaudret boris vallejo michael wh,the portrait of ghostly shadowy spectral wraith portrayed by gwynneth paltrow d fantasy greg rutkowski frank frazetta alexandre chaudret boris vallejo michael whelan,the portrait of ghostly shadowy spectral wraith portrayed by gwynneth paltrow d d fantasy frank frazetta alexandre chaudret boris vallejo michael wh,77,89,106,12,90.6666666666667
"a mother and her very young daughter, smoking a bowl of hash together, from a huge red glass bong, sitting in a field of cannabis ",a mother and her very young daughter smoking a bowl of hash from a huge red glass bong sitting in a field of cannabis,a mother and her young daughter smoking a bowl of hash from a huge red glass bong sitting in a field of cannabis,her daughter smoking a bowl of hash from a big red glass bong sitting in a field of cannabis,22,27,49,5,32.6666666666667
"still life painting of a fish rabbit dancing with an angry duck on a white table, impressionism ",still life painting of fish rabbit dancing with an angry duck on a white table impressionism,still life painting of a fish rabbit dancing with an angry duck on a white table,still-life painting of a fish rabbit dancing on a white table,15,27,47,12,29.6666666666667
"a beautiful ukiyo painting of cyberpunk samurai girl with white fox ears and long swords, detailed symmetrical close up portrait, intricate complexity, concept art, by takato yamamoto, wlop, krenz cushart. cinematic dramatic atmosphere, sharp focus ",a beautiful ukiyo painting of a cyberpunk samurai girl with white fox ears and long swords detailed symmetrical close up portrait intricate complexity concept art by takato yamamoto wlop krenz cushart,it is a beautiful ukiyo painting of a cyberpunk samurai girl with white fox ears and long swords detailed symmetrical close up portrait intricate complexity concept art by takato yamamoto wlop,it is a beautiful ukiyo painting of a cyberpunk samurai girl with white fox ears and long swords detailed symmetrical close-up portrait intricate complexity concept art by takato,58,70,85,12,71.0
photograph of the Grimm Reaper smoking a joint wearing pink sunglasses,photo of the grimm reaper smoking a joint wearing pink sunglasses,the grimm reaper smoking a joint wearing pink sunglasses,the grimm reaper smoking a joint with pink sunglasses,17,26,31,5,24.6666666666667
"film photography of a sprawling wooden space station amongst colourful underwater clouds by Kim Keever, low shutter speed, 35mm",film photography of a sprawling wooden space station amongst colourful underwater clouds by kim keever low shutter speed 35mm film,a sprawling wooden space station amongst colourful underwater clouds by kim keever low shutter speed 35mm film,a sprawling wooden space station amongst colourful underwater clouds by kim keever low shutter speed 35mm film photography,17,37,49,12,34.3333333333333
grainy head to shoulder portrait polaroid film photograph of a panda in a mall wearing aviator shades. super resolution. surreal. extremely detailed. polaroid 6 0 0 film. by annie leibovitz and richard avedon ,grainy head to shoulder portrait polaroid film photograph of a panda in a mall wearing aviator shades super resolution surreal extremely detailed polaroid 6 0 0 film,photo of a panda in a mall wearing aviator shades super resolution surreal extremely detailed polaroid 6 0 0 film by annie leibovitz and richard,photo of a panda in a mall wearing aviator shades super resolution surreal extremely detailed polaroid 6 0 0 film by annie leibovitz,56,77,89,12,74.0
"a beautiful street level drawing of small section of a future funk space city, unreal engine, illustrated by a vibrant artist",a beautiful street drawing of a small section of a future funk space city unreal engine illustrated by a vibrant artist,a beautiful street drawing of a small section of a futuristic funk space city unreal engine illustrated by a vibrant artist,an amazing street sketch of a small section of a future funk space city unreal engine illustrated by a dynamic artist,20,25,39,5,28.0
"Extreme Close-Up (ECU) vintage black and white portrait photo of a woman dressing in white robes wearing white masks standing in the field, cinematic lighting, cinematic composition, cinematic atmosphere, misty foggy. Vogue photography Sigma 150-600mm f/5-6.3 lens, portrait winning photograph.",the extreme close-up ecu vintage black and white portrait photo of a woman dressed in white robes wearing white masks standing in the field cinematic lighting cinematic composition cinematic atmosphere misty foggy vogue photography sigma 150-600,the extreme close-up ecu vintage black and white portrait photo of a woman dressed in white robes wearing white masks standing in the field cinematic lighting cinematic composition cinematic atmosphere misty foggy,the extreme close-up ecu vintage black and white portrait photo of a woman dressed in white robes with white masks standing in the field cinematic lighting cinematic composition cinematic atmosphere misty foggy,57,89,94,5,80.0
photograph of justice smith dressed in superman suit ,the photograph of justice smith dressed as superman,the photo of justice smith dressed as superman,the photo of justice smith dressed as a superhero,17,22,27,5,22.0
"portrait of ron hubbard, joyful, highly detailed painting by gaston bussiere, craig mullins, j. c. leyendecker 8 k, ",portrait of ron hubbard joyful highly detailed painting by gaston bussiere craig mullins j c leyendecker 8 k,a portrait of ron hubbard a joyful highly detailed painting by gaston bussiere craig mullins jc leyendecker,gaston bussiere craig mullins j c leyendecker portrait of ron hubbard high-detail painting,15,20,97,5,44.0
"walter white nanodroid, art by makoto shinkai and alan bean, yukito kishiro ",walter white nanodroid artwork by makoto shinkai and alan bean yukito kishiro,art by makoto shinkai and alan bean and yukito kishiro,art by makoto shinkai and alan bean and yukito kishiro walter white,17,40,51,11,36.0
"roman goddess, contemporary collage, highly detailed, digital painting, 4 k, hdr, punk, fashion, smooth, sharp focus, art by nick knight, sandra chevrier and john hoyland ",roman goddess contemporary collage highly detailed digital painting hdr punk fashion smooth sharp focus art by nick knight sandra chevrier and john hoyland ,nick knight roman goddess contemporary collage highly detailed digital painting 4k hdr punk fashion smooth sharp focus art sandra chevrier and john hoyland ,nick knight roman goddess contemporary collage highly detailed digital painting 4k hdr punk fashion smooth sharp focus art sandra chevrier,16,27,45,11,29.3333333333333
"a diorama of the bar from the tv show cheers, hd ",a diorama of the bar of the tv show cheers hd,a diorama of the bar from the television show cheers hd ,one of the bars of the television show cheers,16,20,36,4,24.0
"close up of a bronze god sculpted by brancusi on the brink of a crater with flowing lava. painting by rob gonsalves, thomas cole, moebius, bacon ",picture of the bronze god sculpted by brancusi on the brink of a crater with flowing lava painting by rob,picture of the bronze god sculpted by brancusi on the edge of a crater with flowing lava painting by rob,picture of the bronze god sculpted by brancusi on the edge of a crater with flowing lava,57,62,78,5,65.6666666666667
"portrait of andy warhol!!!!!!!!!!!!!!!!!!!!!!!!!!!, detailed face, detailed painting, epic lighting, by ilya repin, phil hale and kent williams ",portrait of andy warhol detailed face detail painting epic lighting by ilya repin phil hale and kent williams,ilya repin phil hale and kent williams portrait of andy warhol detailed portrait detailed painting epic lighting,ilya repin phil hale and kent williams portrait of andy warhol portrait of andy warhol portrait,15,82,93,11,63.3333333333333
"cyberpunk police officer by josan gonzalez splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",cyberpunk police officer by josan gonzalez splash art graphic design color splash high contrast art fantasy highly detailed art by greg rutkowski,cyberpunk police officer by josan gonzalez splash art graphic design splash high contrast art fantasy highly detailed art by greg rutkowski ,cyberpunk cop by josan gonzalez splash art graphic design color splash high contrast art fantasy highly detailed art by greg rutkowski ,16,21,27,5,21.3333333333333
"a museum designed by zaha hadid, painted by edward hopper ",a museum designed by zaha hadid and painted by edward hopper,a museum by zaha hadid painted by edward hopper,in zaha hadid's museum edward hopper painted it,17,22,47,5,28.6666666666667
"beautiful girl of african ethnicity sitting in a chair. highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and alphonse mucha, high definition digital art, in the style of ilya kuvshinov and Ross tran",beautiful girl of african ethnicity sitting in a chair highly detailed digital painting artstation concept art smooth sharp focus illustration art by artgerm and alphonse mucha high definition digital art in the style of,beautiful african girl sitting in a chair highly detailed digital painting artstation concept art smooth sharp focus illustration art by artgerm and alphonse mucha high definition digital art in the style of ilya,highly detailed digital painting artstation concept art smooth sharp focus illustration art by artgerm and alphonse mucha high definition digital art in the style of ilya kuvshinov and ross,42,53,73,11,56.0
"cat face, geometric, line art, black and white, by h. g. giger, 8 k ",the cat face geometric line art black and white by h g giger,black and white geometric line art by h g giger 8 k ,black and white geometric line art by h g giger,16,34,39,5,29.6666666666667
"crowd of zombies in kyoto, art by mike winkelmann ",zombies in kyoto art by mike winkelmann,kyoto art by mike winkelmann,kyoto art by mike winkelmann crowd of zombies,22,33,48,11,34.3333333333333
"highly detailed portrait of a young cyberpunk emilia clarke with a wavy vibrant red hair, blue eyes, by Dustin Nguyen, Akihiko Yoshida, Greg Tocchini, Greg Rutkowski, Cliff Chiang, 4k resolution, nier:automata inspired, bravely default inspired, space nebula background",a highly detailed portrait of a young cyberpunk emilia clarke with a wavy vibrant red hair blue eyes by dustin nguyen akihiko yoshida greg tocchini greg rutkowski cliff chiang 4k resolution nierautomat,this is a detailed portrait of a young cyberpunk emilia clarke with wavy vibrant red hair blue eyes by dustin nguyen akihiko yoshida greg tocchini greg rutkowski cliff chiang 4k resolution nierautomata,this is a detailed portrait of a young cyberpunk emilia clarke with a wavy vibrant red hair blue eyes by dustin nguyen akihiko yoshida greg tocchini greg rutkowski cliff chiang 4k resolution nier,70,75,81,5,75.3333333333333
"realistic detailed face portrait of a beautiful futuristic italian renaissance queen in opulent alien glass armor by alphonse mucha, ayami kojima, amano, greg hildebrandt, and mark brooks, female, feminine, art nouveau, ornate italian renaissance cyberpunk, iridescent venetian blown glass, neo - gothic, gothic, character concept design ",realistic detailed face portrait of a beautiful futuristic italian renaissance queen in opulent alien glass armor by alphonse mucha ayami kojima amano greg hildebrandt and mark brooks,in a realistic detailed face portrait of a beautiful futuristic italian renaissance queen in opulent alien glass armor by alphonse mucha ayami kojima amano greg hildebrandt and mark,portrait of a beautiful futuristic italian renaissance queen in opulent alien glass armor by alphonse mucha ayami kojima aman,155,160,213,5,176.0
"die cut sticker of scorpion artistic flat illustration by bryen frost, cyberpunk minimal, black grunge background ",sticker of scorpion artistic flat illustration by bryen frost cyberpunk minimal black grunge background,die cut scorpion sticker artistic flat illustration by bryen frost cyberpunk minimal black grunge background ,scorpion sticker artistic flat illustration by bryen frost cyberpunk minimalist black grunge background '',21,26,34,5,27.0
"photograph of a ghost, Leica M9, Voigtländer 35mm, depth of field",photo of a ghost leica m9 voigtlnder 35mm depth of field,a ghost leica m9 voigtlnder 35mm depth of field photo,a ghost leica m9 voigtlnder 35mm depth of field photograph,17,32,37,5,28.6666666666667
"an eerie polaroid photograph of a scary evil horrifying ventriloquist dummy staring at you in the backrooms, nighttime, dimly lit, creepy hd 4k",a polaroid photograph of a scary evil horrifying ventriloquist dummy staring at you in the backrooms nighttime dimly lit creepy hd 4k,a polaroid photo of a scary evil horrifying ventriloquist dummy staring at you in the backrooms nighttime dimly lit creepy hd 4k,a polaroid photo of a terrifying evil horrifying ventriloquist dummy staring at you in the backrooms nighttime dimly lit creepy hd 4k,19,24,32,5,25.0
"Elle Fanning on a heavy metal album cover picture by Sachin Teng, asymmetrical, dark vibes, Realistic Painting , Organic painting, Matte Painting, geometric shapes, hard edges, graffiti, street art:2 by Sachin Teng:4",elle fanning on a heavy metal album cover picture by sachin teng symmetrical dark vibes realistic painting organic painting matte painting geometric shapes hard edges graffiti street art2 by sachin teng,a heavy metal album cover picture by sachin teng elle fanning asymmetrical dark vibes realistic painting organic painting matte painting geometric shapes hard edges graffiti street art2 by sachin teng4,a heavy metal album cover photo by sachin teng elle fanning asymmetrical dark vibes realistic painting organic painting matte painting geometric shapes hard edges graffiti street art2 by sachin teng4,17,44,49,5,36.6666666666667
a half man half sausage suntanning on the roof of a car ,half man half sausage suntanning on the roof of a car,half man half sausage on the roof of a car,on the roof of the car half man half sausage,15,26,51,11,30.6666666666667
