original_prompts,edited_prompts_1,edited_prompts_2,edited_prompts_3,d1,d2,d3,min,avg
"a giraffe stands in the bright sunshine, its long neck silhouetted against the clear blue sky.",a giraffe stands in the bright sunshine his long neck silhouetted against the clear blue sky,a giraffe stands in the bright sunshine its long neck is silhouetted against the clear blue sky,a giraffe stands in the bright sunshine with a long neck silhouetted against the clear blue skies,15,16,19,1,16.6666666666667
"a bright, sunny meadow filled with lush, orange carrots basking in the warm sunlight.",a bright sunny meadow filled with lush orange carrots basking in warm sunlight,a bright sunny meadow filled with lush orange carrots basking in the warm sun,a bright sunny meadow filled with orange carrots in the warm sun,17,18,31,1,22
"a mouse scurries across a sun-drenched laptop keyboard, its tiny feet tapping out a happy melody.",and a mouse scurries across a sun-drenched laptop keyboard with its tiny feet tapping out a happy melody,a mouse scurries across a sun-drenched laptop keyboard its tiny feet tapping a happy melody,and a mouse scurries across a sun-drenched laptop keyboard,16,17,52,1,28.3333333333333
"on a bright and sunny morning, a small boat glides across the calm lake, while a flock of sheep graze peacefully on the shore.",on a bright and sunny morning a small boat glides across the calm lake while a flock of sheep graze peacefully at the shore,on a bright and sunny morning a small boat glides across the calm lake while a flock of sheep graze peacefully along the shore,on a bright and sunny morning a small boat glides over the calm lake while sheep graze peacefully on the shore,15,16,30,1,20.3333333333333
"the morning sky is awash with a kaleidoscope of colors as a skateboarder glides past a clock tower, basking in the beauty of the sunrise.",the morning sky is filled with a kaleidoscope of colors as a skateboarder glides past a clock tower basking in the beauty of the sunrise,it's the morning sky with a kaleidoscope of colors as a skateboarder glides past a clock tower basking in the beauty of the sunrise,the morning sky is a kaleidoscope of colors as a skateboarder glides past a clock tower and basks in the beauty of sunrise,19,20,35,1,24.6666666666667
a black and white scene of a sunny day on the tennis court with a racket and cup sitting on the sidelines.,on a sunny day black and white on the tennis court with a racket and a cup sitting on the sidelines,on a sunny day black and white on the tennis court with a racket and a cup sitting on the sideline,on a sunny day black and white on the tennis court with a racket and a cup in the background,36,37,53,1,42
"a herd of zebras huddles together in the rain, their black and white stripes blending into the grey sky.",in the rain the herd of zebras huddle together their black and white stripes blend into the grey sky,in the rain the herd of zebras huddle together their black and white stripes blend into the gray sky,in the rain the herd of zebras huddle together their black and white stripes blend with the grey sky,30,31,33,1,31.3333333333333
"a bright red fire hydrant and a wet, muddy brown baseball glove stand out against a backdrop of grey rain and a deep blue sky.",a bright red fire hydrant and a wet muddy brown baseball glove stand out against a background of grey rain and a deep blue sky,a bright red fire hydrant and a wet muddy brown baseball glove stand out against a backdrop of grey rain and a blue sky,a bright red fire hydrant and a wet brown baseball glove stand out against a grey rain and a deep blue sky,17,18,31,1,22
"a damp morning tennis court is illuminated by a lone streetlight, with a dropped cell phone and a forgotten tennis racket lying on the wet ground.",a damp morning tennis court is illuminated by a single streetlight with a dropped cell phone and a forgotten tennis racket lying on the wet ground,a damp morning tennis court is illuminated by a lone streetlight with a dropped cell phone and a forgotten tennis racket lying on the wet soil,a damp morning tennis court is illuminated by a single streetlight with a dropped cell phone and a forgotten tennis racket on the wet ground,17,18,23,1,19.3333333333333
a bright yellow frisbee is soaring through a sun-soaked parking lot with a meter in the background.,a bright yellow frisbee soaring through a sun-soaked parking lot with a meter in the background,a bright yellow frisbee soaring through a sun-soaked parking lot with a meters in the background,it's a bright yellow frisbee that's flying through a sun-soaked parking lot,16,17,51,1,28
"a night sketch scene of an airplane flying through the sky with a handbag in tow, illuminated by the moonlight.",a night sketch of an airplane flying through the sky with a handbag in tow illuminated by the moonlight,a night sketch scene of an airplane flying through the sky with a handbag illuminated by the moonlight,an airplane flying through the sky with a handbag in tow lit by the moonlight,19,20,45,1,28
"a bright, sunny day with a fire hydrant shining in the sun, surrounded by lush green grass and colorful wildflowers.",a bright sunny day with a fire hydrant shining in the sun surrounded by lush green grass and colorful flowers,a bright sunny day with a fire hydrant shining in the sun surrounded by green grass and colorful wildflowers,on a bright sunny day surrounded by lush green grass and colorful wildflowers,17,18,51,1,28.6666666666667
"the morning sky is cloudy, and the sound of a baseball glove being broken in and the hum of a hair drier fill the air.",the morning sky is cloudy and the sound of a baseball glove breaking in and the hum of a hair dryer fill the air,the morning sky is cloudy and the sound of a baseball glove breaking in and the hum of a hair dryer fills the air,the morning sky is cloudy and the sound of a baseball glove breaking into the air and the hum of a hair dryer fill,24,25,34,1,27.6666666666667
"two tennis players hitting a ball back and forth with their rackets, while a referee looks on.",two tennis players hitting a ball back and forth with their rackets while a referee looks at him,two tennis players hitting a ball back and forth with their rackets while a referee looks at them,two tennis players hit the ball back and forth with their rackets while a referee watches,18,19,27,1,21.3333333333333
"on a sunny morning, a flock of sheep grazes peacefully in a meadow while a family of four enjoys breakfast around a cheery dining table.",on a sunny morning a flock of sheep grazes peacefully in a meadow while a family of four enjoys breakfast around a cheery dining room table,on a sunny morning a flock of sheep grazes peacefully in a meadow while a family of four enjoys breakfast around a cheery table,on a sunny morning a flock of sheep graze peacefully in a meadow while a family of four enjoys breakfast around a cheery table,18,20,21,1,19.6666666666667
a black and white night scene of a carrot and a book sitting side by side on a park bench.,a black and white night scene with a carrot and a book sitting side by side on a park bench,a black and white night scene of a carrot and a book sitting side by side on a bench,a black and white night scene of a carrot and a book on a park bench,17,18,34,1,23
a bright morning sun illuminates a scene of a dog happily trotting along with a brightly-colored backpack bouncing on its back.,a bright morning sun illuminates a scene of a dog happily trotting along with a brightly-colored backpack bouncing on his back,a bright morning sun illuminates a scene of a dog happily trotting along with a brightly colored backpack bouncing on his back,a bright morning sun illuminates a scene of a dog happily trotting along with a brightly-colored backpack on its back,15,16,22,1,17.6666666666667
"the morning sky is overcast and grey, with the hum of the microwave in the background and the changing of the traffic light casting a dull glow in the air.",the morning sky is overcast and grey with the hum of the microwave in the background and the change of the traffic light casting a dull glow in the air,the early morning sky is overcast and grey with the hum of the microwave in the background and the change of the traffic light casting a dull glow in the air,it's dark in the morning with the sound of the microwave in the background and the changing of the traffic light casting a dull glow in the air,16,17,41,1,24.6666666666667
a bright yellow bicycle is speeding down a cobblestone street surrounded by a vibrant array of autumnal colors.,a bright yellow bicycle is speeding down a cobbled street surrounded by a vibrant array of autumnal colors,a bright yellow bicycle is speeding down a cobbled street surrounded by a vibrant array of autumnal colours,it's a bright yellow bicycle speeding down a cobbled street surrounded by autumn colors,18,19,40,1,25.6666666666667
a bright orange sunrise is reflected off of a shiny silver spoon in the morning sky.,a bright orange sunrise is reflected by a shiny silver spoon in the morning sky,it's a bright orange sunrise reflecting off a shiny silver spoon in the morning sky,it's a bright orange sunrise reflected in the morning sky by a silver spoon,19,20,50,1,29.6666666666667
a sketch scene of a yellow fire hydrant with a red hair drier next to it.,a sketch scene of a yellow fire hydrant with a red hair dryer next to it ',a sketch scene of a yellow fire hydrant with a red hair dryer next to him,a sketch of a yellow fire hydrant with a red dryer next to it,15,16,25,1,18.6666666666667
the morning rain sparkled in the sunshine as the skis glided down the hill and the smell of freshly-baked cookies wafted from the oven.,the morning rain sparkled in the sunshine as the skis glided down the hill and the smell of freshly baked cookies wafted from the oven ',the morning rain sparkled in the sunshine as the skis glided down the hill and the smell of freshly baked cookies echoed from the oven,the morning rain sparkled in the sun as the skis glided down the hill and the smell of freshly baked cookies wafted from the oven,15,18,19,1,17.3333333333333
"a person stands in a sun-drenched kitchen, looking out the window and washing dishes in the sink as the morning sun casts a warm, golden glow.",person stands in a sun-soaked kitchen looking out the window and washing dishes in the sink as the morning sun casts a warm golden glow,person stands in a sun-soaked kitchen looking out the window and washing dishes in the sink as the morning sun casts a warm golden glow ',person stands in a sun-soaked kitchen looking out the window and washing dishes in the sink as the morning sun shines a golden glow,21,22,31,1,24.6666666666667
a black and white sunny scene of a skateboarder with a backpack gliding down the street.,a black and white sunny scene of a skateboarder with a backpack gliding down the road,a black and white sunny scene of a skater with a backpack gliding down the street,an image of a skateboarder with a backpack gliding down the street in black and white,18,19,55,1,30.6666666666667
a bright morning sun illuminates a field of white sheep happily grazing as a sports ball is kicked between them.,a bright morning sun illuminates a field of white sheep happily grazing as a sports ball is thrown between them,a bright morning sun illuminates a field of white sheep happily grazing as a ball is kicked between them,a bright morning sun illuminates a field of white sheep happily grazing as a ball is thrown between them,19,20,26,1,21.6666666666667
a sunny black and white scene of a bench and a parking meter in a deserted street.,sunny black and white scene of a bench and a parking meter in a deserted street,a sunny black and white scene of a bench and parking meters in a deserted street,sunny black and white scene of a bench and a parking meter in a quiet street,15,16,21,1,17.3333333333333
"a lonely suitcase sits on a bench in a black and white sketch, waiting for its owner to return.",a lonely suitcase sits on a bench in a black and white sketch waiting for his owner to return,a lonely suitcase sits on a bench in a black and white sketch waiting for the owner to return,there's a lonely suitcase sitting on a bench waiting for its owner to come back,15,16,48,1,26.3333333333333
a morning scene of a pizza delivery driver feeding coins into a parking meter while balancing a pizza box in one arm.,a morning scene of a pizza delivery driver feeding coins to a parking meter while balancing a pizza box in one arm,a morning scene of a pizza delivery driver feeding coins into a parking meter while balancing a pizza box with one arm,it's a morning scene where a pizza delivery driver feeds coins into the parking meters while the pizza box is balancing in one hand,15,16,49,1,26.6666666666667
"a suitcase sits in the middle of a cloudy, black and white landscape, with a slice of pizza sitting atop it.",a suitcase sits in the middle of a cloudy black and white landscape with a slice of pizza on top of it,a suitcase sits in the middle of a cloudy black and white landscape with a slice of pizza on the top,a suitcase lies in a cloudy black and white landscape with a slice of pizza on top,22,23,39,1,28
a solitary suitcase is parked next to a black and white motorcycle in a deserted parking lot.,a solitary suitcase is parked next to a black and white motorcycle in a deserted parking spot,a solitary suitcase is parked next to a black and white motorcycle in a deserted parking area,a single suitcase is parked beside a black and white motorcycle on a deserted parking lot,15,16,26,1,19
"a remote and a chair sit in an empty room, the morning light streaming in through the windows and casting shadows on the walls.",and a remote and a chair sit in a empty room the morning light streaming through the windows and casting shadows on the walls,a remote and a chair sit in an empty room the morning light streaming through the windows and casting shadows on the walls,a remote and a chair sit in an empty room with the morning light streaming through the windows and casting shadows on the walls,15,16,21,1,17.3333333333333
"a lonely bench sits in a remote, black and white night scene, illuminated only by the moonlight.",a lonely bench sits in a remote black and white night scene only illuminated by the moonlight,a lonely bench sits in a remote black and white night scene only illuminated by the moonlight ',a lonely bench sits in a black and white night scene only illuminated by the moonlight,23,24,30,1,25.6666666666667
a black and white rainy scene of a skateboarder riding their skateboard through a field of carrots is a peaceful yet dynamic image.,a black and white rainy scene of a skateboarder riding their skateboard through a field of carrots is a peaceful but dynamic image,a black and white rainy scene of a skateboarder riding his skateboard through a field of carrots is a peaceful yet dynamic image ,a black and white rainy scene of a skateboarder riding their skateboard through a carrot field is a peaceful yet dynamic image,15,16,27,1,19.3333333333333
"the bright yellow sun shines down on the red, yellow, and green traffic lights while the smell of hot dogs wafts through the air.",the bright yellow sun shines down on red yellow and green traffic lights while the smell of hot dogs wafts through the air,the bright yellow sun shines on the red yellow and green traffic lights while the smell of hot dogs wafts through the air,sun shines on red yellow and green traffic lights while the smell of hot dogs wafts in the air,17,18,47,1,27.3333333333333
the sun is shining brightly on the front lawn as a child throws a frisbee around while their mother arranges flowers in a vase on the porch.,the sun shines brightly on the front lawn as a child throws a frisbee around while their mother arranges flowers in a vase on the porch,the sun shines brightly on the front lawn as a child throws a frisbee around while their mother arranges flowers in a vase in the porch,the sun shines brightly on the front lawn as a child throws a frisbee around while their mother arranges flowers on the porch in a vase,19,20,37,1,25.3333333333333
a bright and cheerful animation scene of a skiier gliding down a mountain while eating a slice of delicious cake.,animation of a skiier gliding down the mountain while eating a slice of delicious cake,animation of a skier gliding down the mountain while eating a slice of delicious cake,animation of a skiier gliding down the mountain while eating a delicious cake,44,45,53,1,47.3333333333333
"a potted plant sits in the sun on the windowsill, its vibrant green leaves shining in the bright light, as a toothbrush sits in a cup nearby, waiting to be used.",a potted plant sits in the sun on the windowsill its vibrant green leaves shine in the bright light as a toothbrush sits in a cup nearby waiting to be used,a potted plant sits in the sun on the window sill its vibrant green leaves shine in the bright light as a toothbrush sits in a cup nearby waiting to be used,as a potted plant sits in the sun on a window sill its bright green leaves shine in the bright light as a toothbrush waits to be used,16,17,46,1,26.3333333333333
"a mouse scurries across a wet, cloudy morning street, narrowly avoiding a passing car.",a mouse scurries along a wet cloudy morning street narrowly avoiding a passing car,a mouse scurries through a wet cloudy morning street narrowly avoiding a passing car,in a wet cloudy morning the mouse scurries across the street narrowly avoiding a passing car,17,18,44,1,26.3333333333333
a bright morning sun is shining down on a baseball bat and suitcase sitting side-by-side on the freshly-cut grass.,a bright morning sun shines down on a baseball bat and a suitcase sitting side-by-side on freshly-cut grass,a bright morning sun shines down on a baseball bat and a suitcase sitting side-by-side on freshly cut grass,in a bright morning the sun shines on a baseball bat and a suitcase on freshly cut grass,25,26,54,1,35
a black and white morning scene of a cat lounging on top of a refrigerator with the sun shining through the window.,a black and white morning scene of a cat lying on top of a refrigerator with the sun shining through the window,a black and white morning scene of a cat sitting on top of a refrigerator with the sun shining through the windows,an early morning scene of a cat sitting on a refrigerator with the sun shining through the window,17,18,38,1,24.3333333333333
"a vibrant rainbow of umbrellas is seen in the sky, each one adding its own unique color to the scene.",a vibrant rainbow of umbrellas is seen in the sky each adding its own unique color to the scene,a bright rainbow of umbrellas is seen in the sky each one adding its own unique color to the scene,it's like a rainbow of umbrellas in the sky each one adding its own unique color to the scene,17,18,27,1,20.6666666666667
a black and white animation scene featuring a horse and a broccoli dancing together in a whimsical fashion.,a black and white animation scene with a horse and a broccoli dancing together in a whimsical fashion,a black and white animation scene with a horse and a broccoli dancing together in a whimsical fashion -,a black and white animation scene with a horse and a broccoli dancing in a whimsical way,21,22,36,1,26.3333333333333
a cloudy scene of a dining table surrounded by a fire hydrant.,a cloudy scene of a dining table surrounded by a fire hazard,a cloudy scene of a dining table surrounded by a fire hose,a cloudy scene of a table and a fire hydrant,18,19,31,1,22.6666666666667
the dark blue tie draped over the back of the plush white couch set the tone for a cozy night in.,the dark blue tie draped over the back of the soft white couch set the tone for a cozy night in,the dark blue tie draped over the back of the white couch set the tone for a cozy night in,the dark blue tie draped over the back of the white couch set the tone for a comfortable night,18,19,31,1,22.6666666666667
"a black bear stands in a moonlit forest, illuminated by a soft blue light, holding a bright red cup in its paws.",a black bear stands in a moonlit forest illuminated by a soft blue light holding a bright red cup in his paws,a black bear stands in a moonlit forest illuminated by a soft blue light holding a bright red cup in his paw,a black bear stands in a moonlit forest illuminated by a soft blue light and holds a bright red cup in his paw,15,16,23,1,18
a night black and white scene of a tv playing a tennis match while a racket sits nearby on the floor.,a black and white scene of a tv playing a tennis match while a racket sits nearby on the floor,a night black and white scene of a tv playing a tennis match while a tennis racket sits nearby on the floor,a black and white night scene of a tv playing a tennis match while a racket sits nearby on the floor,19,20,25,1,21.3333333333333
"on a cloudy night, a group of friends enjoy a game of frisbee in the park while the refrigerator hums in the background.",on a cloudy night a group of friends enjoy a frisbee game in the park while the refrigerator hums in the background,on a cloudy night a group of friends play frisbee in the park while the refrigerator hums in the background,one night a group of friends play frisbee in the park while the fridge hums,26,27,62,1,38.3333333333333
a snowy morning scene of a bus dropping off a group of snowboarders ready to hit the slopes.,snowy morning scene of a bus dropping off a group of snowboarders ready to hit the slopes,a snowy morning scene of a bus dropping a group of snowboarders ready to hit the slopes,a snowy morning scene of a bus dropping off a group of snowboarders ready to hit the piste,15,17,18,1,16.6666666666667
an elephant is happily playing with a baseball bat in the bright sunshine.,an elephant happily plays with a baseball bat in the bright sunshine,an elephant is happily playing with a baseball bat in the sunshine,in bright sunshine an elephant happily plays with a baseball bat,19,20,45,1,28
"on a starry night, a child is eating a sandwich while flying a kite in the moonlight.",on a starry night a child is eating a sandwich and flying a kite in the moonlight,on a starry night a child eats a sandwich while flying a kite in the moonlight,one starry night a child eats a sandwich in the moonlight flying a kite,18,19,50,1,29
a rainy black and white scene of a hair drier blowing rain away from a stop sign is seen.,a rainy black and white scene of a hair dryer blowing the rain away from a stop sign is seen,a rainy black and white scene of a dryer blowing rain away from a stop sign is seen,in black and white there is a rainy scene of a hair dryer blowing rain away from a stop sign,18,19,39,1,25.3333333333333
"a teddy bear stands beneath a glowing stop sign in the night, illuminated by a rainbow of colors.",a teddy bear stands beneath a glowing stop sign illuminated by a rainbow of colors,a teddy bear stands beneath a glowing stop sign illuminated by a rainbow of colours,he stands under a glowing stop sign in the night lit by a rainbow of colours,26,27,38,1,30.3333333333333
"a black laptop sits on a white table next to a worn baseball glove, creating a stark contrast of colors in the real-life scene.",a black laptop sits on a white table next to a baseball glove creating a stark contrast of colors in the real-life scene,a black laptop sits on a white table next to a worn baseball glove creating a stark contrast of colors in the real world scene,in the real world a black laptop sits on a white table beside a worn baseball glove creating a stark contrast of colors,18,19,45,1,27.3333333333333
"on a cloudy night, a person is riding a bicycle while carrying a tennis racket in their hand.",on a cloudy night a person rides a bicycle while holding a tennis racket in his hand,on a cloudy night a person is riding a bicycle with a tennis racket in his hand,one person rides a bicycle on a cloudy night carrying a tennis racket,27,28,63,1,39.3333333333333
a black and white sketch of a skateboarder ollieing over an apple on the ground.,a black and white sketch of a skateboarder ollies over an apple on the ground,a black and white sketch of a skateboarder ollieing over an apple on ground,a black and white sketch of a skateboarder ollieing over an apple,16,17,27,1,20
a moonlit night sky is illuminated by the twinkling stars and a distant airplane as a small dog barks in the background.,a moonlit night sky is illuminated by the twinkling stars and a distant plane as a small dog barks in the background,a moonlit night sky is illuminated by twinkling stars and a distant airplane as a small dog barks in the background,it's a moonlit night sky illuminated by twinkling stars and a distant airplane in the background,16,17,39,1,24
"a sunny, summer day at the park with a toilet for the dogs to use and a happy pup running around in the grass.",sunshine in the park with a toilet for the dogs to use and a happy pup running around in the grass,sunshine in the park with a toilet for the dogs to use and a happy pup running around in the grass ',sunshine in the park with a toilet for the dogs and a happy pup running around in the grass,28,29,35,1,30.6666666666667
a bright morning sun shines down on a contented cat basking in its warmth while a distant airplane soars across the sky.,a bright morning sun shines down on a happy cat basking in its warmth while a distant airplane flies across the sky,a bright morning sun shines down on a happy cat basking in its warmth while a distant airplane glides across the sky,in a bright morning the sun shines on a happy cat basking in its warmth while a distant plane flies across the sky,26,27,37,1,30
"on a bright sunny day, a family is outside flying a kite while holding colorful umbrellas to protect them from the sun.",on a bright sunny day a family is out flying a kite while holding colorful umbrellas to protect them from the sun,on a bright sunny day a family is outside flying a kite and holding colorful umbrellas to protect them from the sun,on a bright sunny day a family is flying a kite and holding colorful umbrellas to protect them from the sun,17,18,26,1,20.3333333333333
"a vivid scene of a pair of scissors cutting through a delicious-looking cake, surrounded by vibrant colors of icing, sprinkles, and other decorations.",a vivid scene of scissors cutting through a delicious cake surrounded by vibrant colors of icing sprinkles and other decorations,a vivid scene of scissors cutting through a delicious cake surrounded by vibrant colors of icing sprinkles and other decoration,in a vivid scene of scissors cutting through a delicious cake surrounded by colorful sprinkles and other decorations,31,32,47,1,36.6666666666667
a cow is grazing in the morning sun next to a dining table set with a plate of freshly-baked muffins.,a cow is grazing in the morning sun next to a dining table with a plate of freshly baked muffins,there's a cow grazing in the morning sun next to a dining table with a plate of freshly baked muffins,a cow grazes in the morning sun next to a table with a plate of freshly baked muffins '',18,19,33,1,23.3333333333333
a cloudy day at the sports field with a motorcycle parked nearby and a soccer ball rolling slowly across the grass.,a cloudy day on the sports field with a motorcycle parked nearby and a soccer ball rolling slowly across the grass,a cloudy day on the sports field with a motorcycle parked nearby and a soccer ball rolling slowly across the grass ',a cloudy day on a sports field with a motorcycle parked nearby and a soccer ball rolling slowly across the lawn,15,16,22,1,17.6666666666667
a cartoon mouse is happily eating a colorful sandwich in a vibrant and cheerful scene.,a cartoon mouse is happily eating a colorful sandwich in a bright and cheerful scene,it's a cartoon mouse happily eating a colorful sandwich in a bright and cheerful scene,it's a cartoon mouse happily eating a colorful sandwich,18,19,46,1,27.6666666666667
"a morning scene of a baseball bat resting against an apple tree, with the sun casting a golden hue over the field.",a morning scene of a baseball bat resting against an apple tree with the sun shining a golden hue over the fields,a morning scene of a baseball bat resting against an apple tree with the sun shining a golden hue over the field,a morning scene of a baseball bat resting against an apple tree with the sun shining over the field,17,17,29,0,21
"a night sky illuminated by the moon and stars, with the sound of skis gliding across the snow-covered terrain.",a night sky illuminated by the moon and stars with the sound of skis gliding across the snow-covered landscape,a night sky illuminated by the moon and stars with the sound of skis gliding across the snowy terrain,a night sky lit by moon and stars with the sound of skis gliding across the snow,21,21,41,0,27.6666666666667
"a rain-soaked morning scene of a fork stuck in a parking meter, with a bird perched atop it, creates a tranquil yet surreal atmosphere.",a rain-soaked morning scene of a fork stuck in a parking meter with a bird perched on top creates a tranquil yet surreal atmosphere ,a rain-soaked morning scene of a fork stuck in a parking meter with a bird perched on top creates a tranquil yet surreal atmosphere,a rain-soaked morning scene of a fork stuck in a parking meter with a bird perched on top creates a serene yet surreal atmosphere,19,19,26,0,21.3333333333333
a night scene of a city street illuminated by the blue light of cell phones held by people walking by.,a night scene of a city street illuminated by the blue light of the cell phones of the people walking by,a night scene of a city street illuminated by the blue light of the cell phones of people walking by,a night scene of a city street illuminated by the blue light of the cell phones of the people walking,24,24,27,0,25
"on a cloudy morning, a book sits open on the kitchen counter next to a warm oven and a spoon resting nearby.",on a cloudy morning a book sits open on the kitchen counter next to a warm oven and a spoon rests nearby,on a cloudy morning a book sits open on the kitchen counter next to a warm oven and a spoon rests nearby ,on a cloudy morning a book sits on the kitchen counter next to a warm oven and a spoon rests nearby,16,16,21,0,17.6666666666667
a black and white scene of a cow grazing in a grassy field with rolling hills in the background.,a black and white scene of a cow grazing in a grassy field with rolling hills in background,a black and white image of a cow grazing in a grassy field with rolling hills in the background,an image of cows grazing in grass in a field with rolling hills in the background,17,17,41,0,25
"a small mouse scurries across an empty street, illuminated by the pale moonlight.",and a small mouse scurries across a empty street illuminated by the dim moonlight,a small mouse scurries across an empty street illuminated by a pale moonlight,a small mouse scurries across an empty street lit by the pale moonlight,16,16,21,0,17.6666666666667
a black and white sketch of a motorcycle parked outside a public restroom with a toilet inside.,a black and white sketch of a motorcycle parked outside a public bathroom with a toilet inside,a black and white sketch of a motorcycle parked outside a public restroom with a toilet in,a black and white sketch of a motorcycle parked outside a public toilet with a toilet inside,17,17,21,0,18.3333333333333
"the night sky is illuminated by the bright, white moonlight, and the silhouette of an elephant is seen in the distance, standing still, as if admiring the beauty of the night.",the night sky is illuminated by bright white moonlight and the silhouette of an elephant is seen in the distance standing still as if admiring the beauty of the night,the night sky is illuminated by the bright white moonlight and the silhouette of an elephant is seen in the distance standing still as if admiring the beauty of night,in the night sky the bright white moonlight illuminates the silhouette of an elephant standing still as if admiring the beauty of the night,17,17,64,0,32.6666666666667
"a group of animated characters are happily celebrating a birthday with a large, colorful cake decorated with balloons and streamers.",a group of animated characters celebrates a birthday with a large colorful cake decorated with balloons and streamers,a group of animated characters celebrate a birthday with a large colorful cake decorated with balloons and streamers,a group of animatronic characters celebrate a birthday with a large colorful cake decorated with balloons and a stream,28,28,38,0,31.3333333333333
"a black and white night animation scene depicting a remote, a vase, and a parking meter in an eerie, isolated setting.",a black and white night animation scene depicting a remote vase and a parking meter in an eerie isolated setting ,a black and white night animation scene depicting a remote vase and a parking meter in an eerie isolated setting,a black and white night animation scene depicting a remote vase and parking meters in an eerie isolated environment,15,15,26,0,18.6666666666667
"two people are sitting in a cafe, one holding a spoon and the other trying to take it away from them while they both laugh.",two people are sitting in a cafe one holding a spoon and the other trying to take it from them while they both laugh,two people are sitting in a cafe one holding a spoon and the other trying to take it away from them while they laugh,two people are sitting in a cafe one holding a spoon and the other trying to take it away while laughing,18,18,35,0,23.6666666666667
"a suitcase, bottle and laptop are sitting in a dark and rainy night, illuminated by the soft glow of the animation.",it's dark and raining on a dark and rainy night lit by the soft glow of the animation,it's dark and raining on a dark and rainy night lit by the soft glow of the animations,it's dark and raining on a dark night lit by the soft glow of animation,48,48,62,0,52.6666666666667
a sunny day at the park with children playing and laughing as they kick around a brightly-colored sports ball.,a sunny day in the park with children playing and laughing as they kick around a brightly colored ball,sunshine in the park with children playing and laughing as they kick around a brightly-colored sports ball,sunshine in the park with children playing and laughing as they kick a brightly colored sports ball,23,23,31,0,25.6666666666667
"a sunny morning scene with a train chugging along, an airplane soaring in the sky, and a book resting peacefully on the ground.",a sunny morning scene with a train chugging along an airplane soaring in the sky and a book resting peacefully on ground,a sunny morning scene with a train chugging along a plane soaring in the sky and a book resting peacefully on the ground,a sunny morning scene with a train chugging along an airplane flying in the sky and a book lying peacefully on the ground,17,17,21,0,18.3333333333333
"a train is slowly chugging through a grey, misty landscape, with thick clouds obscuring the horizon.",a train is slowly chugging through a grey misty landscape with thick clouds covering the horizon,a train is slowly moving through a grey misty landscape with thick clouds obscuring the horizon,in a grey misty landscape with thick clouds covering the horizon a train is slowly moving through the landscape,18,18,89,0,41.6666666666667
"a snowboarder is performing tricks on a snow-covered mountain, surrounded by snowflakes falling from the sky.",a snowboarder performs tricks on a snow-covered mountain surrounded by snowflakes from the sky,a snowboarder performs tricks on a snowy mountain surrounded by snowflakes falling from the sky,on a snowy mountain the snowboarder performs tricks surrounded by snowflakes,27,27,76,0,43.3333333333333
"the night sky is filled with twinkling stars, illuminated by a bright, full moon, while the sweet scent of apple blossoms fills the air.",the night sky is filled with twinkling stars illuminated by a bright full moon while the sweet smell of apple blossoms fills the air,the night sky is filled with twinkling stars illuminated by a bright full moon while the sweet smell of apple blossoms fills the air ,and the night sky is filled with twinkling stars illuminated by a bright full moon,16,16,65,0,32.3333333333333
"on a sunny day, the bright sun glistens off the windows of the train as it chugs along its track, creating a peaceful and serene atmosphere.",on a sunny day the bright sun glistens from the windows of the train as it chugs along its track creating a peaceful and serene atmosphere,on a sunny day the bright sun glistens from the windows of the train as it chugs along its track creating a peaceful and serene atmosphere ,on a sunny day the bright sun glistens from the windows of the train as it chugs along its track creating a peaceful and serene environment,17,17,27,0,20.3333333333333
"a vibrant rainbow of ties hangs in the window of the tailor's shop, the colors bright and cheerful in the morning sun.",a vibrant rainbow of ties hangs from the window of the tailor's shop the colors bright and cheerful in the morning sun,a vibrant rainbow of ties hangs in the window of the tailor's shop the colors are bright and cheerful in the morning sun,it's a vibrant rainbow of ties in the window of the tailor shop the colors bright and cheerful in the morning sun,17,17,19,0,17.6666666666667
a herd of zebras grazing in a grassy savanna against a backdrop of white clouds and a deep black sky.,a herd of zebras grazed in a grassy savanna against a backdrop of white clouds and a deep black sky,a herd of zebras grazing in a grassy savanna against a backdrop of white clouds and a dark black sky,a herd of zebras grazing in a grassy savanna against a backdrop of white clouds and a dark sky,16,16,20,0,17.3333333333333
"a dark, cloudy night sky illuminated by the occasional flash of lightning reveals a herd of zebras cautiously gathering around a glinting knife in the grass.",a dark cloudy night sky illuminated by occasional flashes of lightning reveals a herd of zebras cautiously gathering around a glinting knife in the grass,a dark cloudy night sky illuminated by occasional flashes of lightning reveals a herd of zebras cautiously gathering around a glinting knife in the grasse,there's a dark cloudy night sky illuminated by occasional flashes of lightning,19,19,97,0,45
"a brown horse gallops across a grassy field, its mane and tail flowing in the wind.",and a brown horse galloped through a grassy field with its mane and tail flowing in the wind,a brown horse gallops through a grassy field with its mane and tail flowing in the wind,a brown horse gallops through a grassy field with its mane and tail flowing in the breeze,23,23,28,0,24.6666666666667
"a lone giraffe stands in the middle of a grassy plain, its long neck and spotted coat starkly contrasted against the monochromatic landscape.",it stands alone in the middle of a grassy plain with its long neck and spotted coat stark contrasted against the monochromatic landscape ,it stands alone in the middle of a grassy plain with its long neck and spotted coat stark contrasted against the monochromatic landscape,it stands alone in the middle of a grassy plain its long neck and spotted coat contrasted starkly with the monochromatic terrain,34,34,53,0,40.3333333333333
